"","Groupe","Cocktail","Ingrédients","Recette","Images"
"56","96-grands-classiques","daiquiri","4 cl de rhum cubain (havana club, bacardi)","
			Réalisez la recette ""Daiquiri"" au shaker.		 
			Frapper avec des glaçons et passer dans le verre.		 
			Servir dans un verre de type ""verre à martini"".		 
			Décorer d'une tranche de citron vert sur le bord du verre et d'un morceau de citron vert dans le verre.		","https://assets.afcdn.com/recipe/20180705/80342_w512h384c1cx2772cy1848.jpg"
"57","96-grands-classiques","daiquiri","2 cl de jus de citrons verts","
			Réalisez la recette ""Daiquiri"" au shaker.		 
			Frapper avec des glaçons et passer dans le verre.		 
			Servir dans un verre de type ""verre à martini"".		 
			Décorer d'une tranche de citron vert sur le bord du verre et d'un morceau de citron vert dans le verre.		","https://assets.afcdn.com/recipe/20180705/80342_w512h384c1cx2772cy1848.jpg"
"58","96-grands-classiques","daiquiri","1 cl de sirop de sucre de canne","
			Réalisez la recette ""Daiquiri"" au shaker.		 
			Frapper avec des glaçons et passer dans le verre.		 
			Servir dans un verre de type ""verre à martini"".		 
			Décorer d'une tranche de citron vert sur le bord du verre et d'un morceau de citron vert dans le verre.		","https://assets.afcdn.com/recipe/20180705/80342_w512h384c1cx2772cy1848.jpg"
"59","96-grands-classiques","cuba-libre","6 cl de rhum cubain (havana club, bacardi)","
			Réalisez la recette ""Cuba libre"" directement dans le verre.		 
			Verser citron et rhum sur des glaçons. Compléter avec le coca cola. Remuer lentement.		 
			Servir dans un verre de type ""tumbler"".		 
			Décorer avec une tranche de citron vert.		","https://assets.afcdn.com/recipe/20180801/81646_w512h384c1cx2611cy1740.jpg"
"60","96-grands-classiques","cuba-libre","4 cl de jus de citrons verts","
			Réalisez la recette ""Cuba libre"" directement dans le verre.		 
			Verser citron et rhum sur des glaçons. Compléter avec le coca cola. Remuer lentement.		 
			Servir dans un verre de type ""tumbler"".		 
			Décorer avec une tranche de citron vert.		","https://assets.afcdn.com/recipe/20180801/81646_w512h384c1cx2611cy1740.jpg"
"61","96-grands-classiques","cuba-libre","15 cl de cola (coca cola, pepsi)","
			Réalisez la recette ""Cuba libre"" directement dans le verre.		 
			Verser citron et rhum sur des glaçons. Compléter avec le coca cola. Remuer lentement.		 
			Servir dans un verre de type ""tumbler"".		 
			Décorer avec une tranche de citron vert.		","https://assets.afcdn.com/recipe/20180801/81646_w512h384c1cx2611cy1740.jpg"
"62","96-grands-classiques","tequila-sunrise","6 cl de tequila","
			Réalisez la recette ""Tequila Sunrise"" directement dans le verre.		 
			Verser la tequila sur des glaçons dans le verre. Compléter avec le jus d'orange et remuer. Versez doucement le sirop de grenadine dans le verre pour que celui-ci tombe au fond. Donnez alors un petit coup de cuillère pour affiner le dégradé si nécessaire. .		 
			Servir dans un verre de type ""tumbler"".		 
			Une rondelle d'orange.		","https://assets.afcdn.com/recipe/20180705/80277_w512h384c1cx1574cy2059.jpg"
"63","96-grands-classiques","tequila-sunrise","12 cl de jus d'oranges","
			Réalisez la recette ""Tequila Sunrise"" directement dans le verre.		 
			Verser la tequila sur des glaçons dans le verre. Compléter avec le jus d'orange et remuer. Versez doucement le sirop de grenadine dans le verre pour que celui-ci tombe au fond. Donnez alors un petit coup de cuillère pour affiner le dégradé si nécessaire. .		 
			Servir dans un verre de type ""tumbler"".		 
			Une rondelle d'orange.		","https://assets.afcdn.com/recipe/20180705/80277_w512h384c1cx1574cy2059.jpg"
"64","96-grands-classiques","tequila-sunrise","2 cl de sirop de grenadine","
			Réalisez la recette ""Tequila Sunrise"" directement dans le verre.		 
			Verser la tequila sur des glaçons dans le verre. Compléter avec le jus d'orange et remuer. Versez doucement le sirop de grenadine dans le verre pour que celui-ci tombe au fond. Donnez alors un petit coup de cuillère pour affiner le dégradé si nécessaire. .		 
			Servir dans un verre de type ""tumbler"".		 
			Une rondelle d'orange.		","https://assets.afcdn.com/recipe/20180705/80277_w512h384c1cx1574cy2059.jpg"
"65","96-grands-classiques","gin-fizz","6 cl de gin","
			Réalisez la recette ""Gin Fizz"" au shaker.		 
			Frapper le gin, le jus de citron et le sucre avec des glaçons, verser dans le verre tout le contenu du shaker et allonger d'eau gazeuse bien fraîche.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche de citron vert sur le bord du verre.		","https://assets.afcdn.com/recipe/20180801/81650_w512h384c1cx2061cy1395.jpg"
"66","96-grands-classiques","gin-fizz","4 cl de jus de citrons","
			Réalisez la recette ""Gin Fizz"" au shaker.		 
			Frapper le gin, le jus de citron et le sucre avec des glaçons, verser dans le verre tout le contenu du shaker et allonger d'eau gazeuse bien fraîche.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche de citron vert sur le bord du verre.		","https://assets.afcdn.com/recipe/20180801/81650_w512h384c1cx2061cy1395.jpg"
"67","96-grands-classiques","gin-fizz","2 cl de sirop de sucre de canne","
			Réalisez la recette ""Gin Fizz"" au shaker.		 
			Frapper le gin, le jus de citron et le sucre avec des glaçons, verser dans le verre tout le contenu du shaker et allonger d'eau gazeuse bien fraîche.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche de citron vert sur le bord du verre.		","https://assets.afcdn.com/recipe/20180801/81650_w512h384c1cx2061cy1395.jpg"
"68","96-grands-classiques","gin-fizz","12 cl d'eau gazeuse","
			Réalisez la recette ""Gin Fizz"" au shaker.		 
			Frapper le gin, le jus de citron et le sucre avec des glaçons, verser dans le verre tout le contenu du shaker et allonger d'eau gazeuse bien fraîche.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche de citron vert sur le bord du verre.		","https://assets.afcdn.com/recipe/20180801/81650_w512h384c1cx2061cy1395.jpg"
"69","96-grands-classiques","gin-tonic"," Tonic","
			Réalisez la recette ""Gin Tonic"" directement dans le verre.		 
			Servir dans un tumbler, sur des glaçons. Verser le gin, remplir de tonic frais et remuer doucement une seule fois.
.		 
			Servir dans un verre de type ""tumbler"".		 
			Garnissez selon les propriétés du gin, sinon une tranche ou un zeste de citron vert fera généralement l'affaire.		","https://assets.afcdn.com/recipe/20180801/81651_w512h384c1cx2061cy1395.jpg"
"70","96-grands-classiques","gin-tonic","3 cl de gin","
			Réalisez la recette ""Gin Tonic"" directement dans le verre.		 
			Servir dans un tumbler, sur des glaçons. Verser le gin, remplir de tonic frais et remuer doucement une seule fois.
.		 
			Servir dans un verre de type ""tumbler"".		 
			Garnissez selon les propriétés du gin, sinon une tranche ou un zeste de citron vert fera généralement l'affaire.		","https://assets.afcdn.com/recipe/20180801/81651_w512h384c1cx2061cy1395.jpg"
"71","96-grands-classiques","negroni","2 cl de campari","
			Réalisez la recette ""Negroni"" directement dans le verre.		 
			Versez les ingrédients directement dans le verre sur des glaçons. Touiller legèrement et servir.		 
			Servir dans un verre de type ""old fashioned"".		 
			Deux demi-rondelle d'orange dans le verre.		","https://assets.afcdn.com/recipe/20180705/80339_w512h384c1cx1816cy2861.jpg"
"72","96-grands-classiques","negroni","2 cl de vermouth rouge (martini, cinzano)","
			Réalisez la recette ""Negroni"" directement dans le verre.		 
			Versez les ingrédients directement dans le verre sur des glaçons. Touiller legèrement et servir.		 
			Servir dans un verre de type ""old fashioned"".		 
			Deux demi-rondelle d'orange dans le verre.		","https://assets.afcdn.com/recipe/20180705/80339_w512h384c1cx1816cy2861.jpg"
"73","96-grands-classiques","negroni","2 cl de gin","
			Réalisez la recette ""Negroni"" directement dans le verre.		 
			Versez les ingrédients directement dans le verre sur des glaçons. Touiller legèrement et servir.		 
			Servir dans un verre de type ""old fashioned"".		 
			Deux demi-rondelle d'orange dans le verre.		","https://assets.afcdn.com/recipe/20180705/80339_w512h384c1cx1816cy2861.jpg"
"74","96-grands-classiques","mimosa","4 cl de champagne","
			Réalisez la recette ""Mimosa"" directement dans le verre.		 
			Versez le jus d'orange frais puis complétez avec le champagne frais.		 
			Servir dans un verre de type ""flûte"".		","https://assets.afcdn.com/recipe/20180705/80263_w512h384c1cx2484cy2647.jpg"
"75","96-grands-classiques","mimosa","8 cl de jus d'oranges","
			Réalisez la recette ""Mimosa"" directement dans le verre.		 
			Versez le jus d'orange frais puis complétez avec le champagne frais.		 
			Servir dans un verre de type ""flûte"".		","https://assets.afcdn.com/recipe/20180705/80263_w512h384c1cx2484cy2647.jpg"
"76","96-grands-classiques","mimosa","1 cuillère à café de triple sec (cointreau, grand marnier)","
			Réalisez la recette ""Mimosa"" directement dans le verre.		 
			Versez le jus d'orange frais puis complétez avec le champagne frais.		 
			Servir dans un verre de type ""flûte"".		","https://assets.afcdn.com/recipe/20180705/80263_w512h384c1cx2484cy2647.jpg"
"77","96-grands-classiques","russe-blanc","5 cl de vodka","
			Réalisez la recette ""Russe Blanc"" au shaker.		 
			Placez quelques glaçons dans le verre. Frappez les ingrédients avec de la glace et versez en retenant les glaçons du shaker.		 
			Servir dans un verre de type ""old fashioned"".		","https://assets.afcdn.com/recipe/20180816/81800_w512h384c1cx1456cy1412.jpg"
"78","96-grands-classiques","russe-blanc","2 cl de liqueur de café (kahlua, marie brizard)","
			Réalisez la recette ""Russe Blanc"" au shaker.		 
			Placez quelques glaçons dans le verre. Frappez les ingrédients avec de la glace et versez en retenant les glaçons du shaker.		 
			Servir dans un verre de type ""old fashioned"".		","https://assets.afcdn.com/recipe/20180816/81800_w512h384c1cx1456cy1412.jpg"
"79","96-grands-classiques","russe-blanc","3 cl de crème fraîche liquide","
			Réalisez la recette ""Russe Blanc"" au shaker.		 
			Placez quelques glaçons dans le verre. Frappez les ingrédients avec de la glace et versez en retenant les glaçons du shaker.		 
			Servir dans un verre de type ""old fashioned"".		","https://assets.afcdn.com/recipe/20180816/81800_w512h384c1cx1456cy1412.jpg"
"80","96-grands-classiques","pisco-sour","10 cl de pisco","
			Réalisez la recette ""Pisco sour"" au shaker.		 
			Frappez les ingrédients au shaker avec des glaçons. Versez en filtrant la glace.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			 Quelques gouttes d'angostura sur la mousse.		","https://assets.afcdn.com/recipe/20180903/82115_w512h384c1cx3000cy2000.jpg"
"81","96-grands-classiques","pisco-sour","3 cl de jus de citrons verts","
			Réalisez la recette ""Pisco sour"" au shaker.		 
			Frappez les ingrédients au shaker avec des glaçons. Versez en filtrant la glace.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			 Quelques gouttes d'angostura sur la mousse.		","https://assets.afcdn.com/recipe/20180903/82115_w512h384c1cx3000cy2000.jpg"
"82","96-grands-classiques","pisco-sour","1 cl de sirop de sucre de canne","
			Réalisez la recette ""Pisco sour"" au shaker.		 
			Frappez les ingrédients au shaker avec des glaçons. Versez en filtrant la glace.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			 Quelques gouttes d'angostura sur la mousse.		","https://assets.afcdn.com/recipe/20180903/82115_w512h384c1cx3000cy2000.jpg"
"83","96-grands-classiques","pisco-sour","1 blanc d'oeuf","
			Réalisez la recette ""Pisco sour"" au shaker.		 
			Frappez les ingrédients au shaker avec des glaçons. Versez en filtrant la glace.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			 Quelques gouttes d'angostura sur la mousse.		","https://assets.afcdn.com/recipe/20180903/82115_w512h384c1cx3000cy2000.jpg"
"84","96-grands-classiques","pisco-sour"," goutte d'angostura bitters","
			Réalisez la recette ""Pisco sour"" au shaker.		 
			Frappez les ingrédients au shaker avec des glaçons. Versez en filtrant la glace.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			 Quelques gouttes d'angostura sur la mousse.		","https://assets.afcdn.com/recipe/20180903/82115_w512h384c1cx3000cy2000.jpg"
"85","96-grands-classiques","white-russian","4 cl de vodka","
			Réalisez la recette ""White Russian"" directement dans le verre.		 
			Dans le verre, sur des glaçons, verser les ingrédients. Servir avec un batônnet mélangeur.Pour un peu plus de légèreté, préférez du lait entier à la crème liquide.		 
			Servir dans un verre de type ""old fashioned"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180801/81664_w512h384c1cx3976cy2652.jpg"
"86","96-grands-classiques","white-russian","4 cl de liqueur de café (kahlua, marie brizard)","
			Réalisez la recette ""White Russian"" directement dans le verre.		 
			Dans le verre, sur des glaçons, verser les ingrédients. Servir avec un batônnet mélangeur.Pour un peu plus de légèreté, préférez du lait entier à la crème liquide.		 
			Servir dans un verre de type ""old fashioned"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180801/81664_w512h384c1cx3976cy2652.jpg"
"87","96-grands-classiques","white-russian","2 cl de lait","
			Réalisez la recette ""White Russian"" directement dans le verre.		 
			Dans le verre, sur des glaçons, verser les ingrédients. Servir avec un batônnet mélangeur.Pour un peu plus de légèreté, préférez du lait entier à la crème liquide.		 
			Servir dans un verre de type ""old fashioned"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180801/81664_w512h384c1cx3976cy2652.jpg"
"88","96-grands-classiques","white-russian","2 cl de crème fraîche liquide","
			Réalisez la recette ""White Russian"" directement dans le verre.		 
			Dans le verre, sur des glaçons, verser les ingrédients. Servir avec un batônnet mélangeur.Pour un peu plus de légèreté, préférez du lait entier à la crème liquide.		 
			Servir dans un verre de type ""old fashioned"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180801/81664_w512h384c1cx3976cy2652.jpg"
